Amount,Date,Client,Registrant,Purpose,To Subcontractor,Source,Record ID
6000.00,2012-12-03,Saudi Arabian Oil Company The Government of the Kingdom of Saudi Arabia,"Saudi Refining, Inc.",Sponsorship for ROA Calligraphy Workshop for Young Professionals,,http://www.fara.gov/docs/4184-Supplemental-Statement-20130603-16.pdf,111273
600.00,2012-12-07,Saudi Arabian Oil Company The Government of the Kingdom of Saudi Arabia,"Saudi Refining, Inc.",Reimbursement for expedited catalogue shipment costs,,http://www.fara.gov/docs/4184-Supplemental-Statement-20130603-16.pdf,111274
252107.39,01/31/12*,Bermuda Department of Tourism,Bermuda Department of Tourism,,,http://www.fara.gov/docs/430-Supplemental-Statement-20120131-16.pdf,111431
277956.14,06/30/12*,Bermuda Department of Tourism,Bermuda Department of Tourism,,,http://www.fara.gov/docs/430-Supplemental-Statement-20120731-18.pdf,111432
17330.97,12/31/12*,Bermuda Department of Tourism,Bermuda Department of Tourism,Salaries,,http://www.fara.gov/docs/430-Supplemental-Statement-20130130-20.pdf,110203
108289.15,12/31/12*,Bermuda Department of Tourism,Bermuda Department of Tourism,Other personnel costs,,http://www.fara.gov/docs/430-Supplemental-Statement-20130130-20.pdf,110204
9797.18,12/31/12*,Bermuda Department of Tourism,Bermuda Department of Tourism,Travel and entertainment,,http://www.fara.gov/docs/430-Supplemental-Statement-20130130-20.pdf,110205
1171.27,12/31/12*,Bermuda Department of Tourism,Bermuda Department of Tourism,Training,,http://www.fara.gov/docs/430-Supplemental-Statement-20130130-20.pdf,110206
17743.69,12/31/12*,Bermuda Department of Tourism,Bermuda Department of Tourism,Telephone/postage/shipping,,http://www.fara.gov/docs/430-Supplemental-Statement-20130130-20.pdf,110207
61820.40,12/31/12*,Bermuda Department of Tourism,Bermuda Department of Tourism,Professional Services,,http://www.fara.gov/docs/430-Supplemental-Statement-20130130-20.pdf,110208
1688.77,12/31/12*,Bermuda Department of Tourism,Bermuda Department of Tourism,Office & equipment rentals,,http://www.fara.gov/docs/430-Supplemental-Statement-20130130-20.pdf,110209
963.94,12/31/12*,Bermuda Department of Tourism,Bermuda Department of Tourism,Office & equipment repairs,,http://www.fara.gov/docs/430-Supplemental-Statement-20130130-20.pdf,110210
4896.01,12/31/12*,Bermuda Department of Tourism,Bermuda Department of Tourism,Supplies & equipment,,http://www.fara.gov/docs/430-Supplemental-Statement-20130130-20.pdf,110211
10636.36,12/31/12*,Bermuda Department of Tourism,Bermuda Department of Tourism,Advertising,,http://www.fara.gov/docs/430-Supplemental-Statement-20130130-20.pdf,110212
965.00,12/31/12*,Bermuda Department of Tourism,Bermuda Department of Tourism,Memberships,,http://www.fara.gov/docs/430-Supplemental-Statement-20130130-20.pdf,110213
1760378.41,10/31/12*,"Department Of Enterprise Trade And Investment, A UK Government Department In Northern Ireland",Invest Northern Ireland,,,http://www.fara.gov/docs/4364-Supplemental-Statement-20130108-19.pdf,111007
3723157.45,04/30/13*,Deutsche Telekom AG,"Deutsche Telecom, Inc.",salary,,http://www.fara.gov/docs/4419-Supplemental-Statement-20130529-17.pdf,110389
1770807.35,04/30/13*,Deutsche Telekom AG,"Deutsche Telecom, Inc.",Office expenses,,http://www.fara.gov/docs/4419-Supplemental-Statement-20130529-17.pdf,110390
23672.00,01/31/13*,Republic of the Marshall Islands,"International Registries, Inc.","taxes, fees, acoounting",,http://www.fara.gov/docs/4533-Supplemental-Statement-20130228-17.pdf,110516
1129224.00,01/31/13*,Republic of the Marshall Islands,"International Registries, Inc.",Assessent of the International Maritime Organization,,http://www.fara.gov/docs/4533-Supplemental-Statement-20130228-17.pdf,110517
52966.00,01/31/13*,Republic of the Marshall Islands,"International Registries, Inc.",Representation at International Meetings,,http://www.fara.gov/docs/4533-Supplemental-Statement-20130228-17.pdf,110518
82404.00,01/31/13*,Republic of the Marshall Islands,"International Registries, Inc.",travel,,http://www.fara.gov/docs/4533-Supplemental-Statement-20130228-17.pdf,110519
318.70,12/31/11*,"Government of Malaysia, Office of the Chief Secretary to the Government",APCO Worldwide Inc.,,,http://www.fara.gov/docs/4561-Supplemental-Statement-20120131-17.pdf,111433
37163.20,12/31/12*,Malaysian Palm Oil Promotion Council,American Palm Oil Council,,,http://www.fara.gov/docs/4575-Supplemental-Statement-20130128-16.pdf,110520
783.00,2012-08-01,Oromo Liberation Front (OLF),Oromo Liberation Front (OLF),Storage rent,,http://www.fara.gov/docs/4610-Supplemental-Statement-20130530-17.pdf,110214
1078.18,2012-08-01,Oromo Liberation Front (OLF),Oromo Liberation Front (OLF),Telephones,,http://www.fara.gov/docs/4610-Supplemental-Statement-20130530-17.pdf,110215
4360.00,2013-08-01,Oromo Liberation Front (OLF),Oromo Liberation Front (OLF),Refugees staff assistance,,http://www.fara.gov/docs/4610-Supplemental-Statement-20130530-17.pdf,110216
5904.73,2012-08-01,Oromo Liberation Front (OLF),Oromo Liberation Front (OLF),Travelling for staff member,,http://www.fara.gov/docs/4610-Supplemental-Statement-20130530-17.pdf,110217
241.83,2012-08-01,Oromo Liberation Front (OLF),Oromo Liberation Front (OLF),Mailing services,,http://www.fara.gov/docs/4610-Supplemental-Statement-20130530-17.pdf,110218
163.35,2012-08-01,Oromo Liberation Front (OLF),Oromo Liberation Front (OLF),Office supplies & computer acc,,http://www.fara.gov/docs/4610-Supplemental-Statement-20130530-17.pdf,110219
445.67,2012-08-01,Oromo Liberation Front (OLF),Oromo Liberation Front (OLF),"FARA registration, ebound host",,http://www.fara.gov/docs/4610-Supplemental-Statement-20130530-17.pdf,110220
313203.55,02/28/13*,Polish Tourist Organization,Polish National Tourist Office,,,http://www.fara.gov/docs/4762-Supplemental-Statement-20130325-17.pdf,110703
828.62,09/30/12*,"Government of the People's Democratic Republic of Algeria, Embassy",Foley Hoag LLP,"Local transportation, meals, telephone usage, photocopying",,http://www.fara.gov/docs/4776-Supplemental-Statement-20121031-16.pdf,111421
744.00,2013-03-31,"Government of the People's Democratic Republic of Algeria, Embassy",Foley Hoag LLP,"Local transportation (taxi, meals, telephone usage, photocopying)",,http://www.fara.gov/docs/4776-Supplemental-Statement-20130430-17.pdf,110232
5728.97,2012-11-01,Ethiopian People Revolutionary Party,Ethiopian People Revolutionary Party,"Rent, telephone, electricity, gas, internet service, garbage, credit card payment, registration. Misc.",,http://www.fara.gov/docs/4789-Supplemental-Statement-20130530-18.pdf,110221
4906.47,2012-12-01,Ethiopian People Revolutionary Party,Ethiopian People Revolutionary Party,"Rent, telephone, electricity, gas, internet service, garbage, credit card payment, Misc.",,http://www.fara.gov/docs/4789-Supplemental-Statement-20130530-18.pdf,110222
5643.44,2013-01-01,Ethiopian People Revolutionary Party,Ethiopian People Revolutionary Party,"Rent, telephone, electricity, gas, internet service, garbage, credit card payment, security service, misc.",,http://www.fara.gov/docs/4789-Supplemental-Statement-20130530-18.pdf,110223
4972.76,2013-02-01,Ethiopian People Revolutionary Party,Ethiopian People Revolutionary Party,"Rent, telephone, electricity, internet, garbage, credit card payment, misc.",,http://www.fara.gov/docs/4789-Supplemental-Statement-20130530-18.pdf,110224
6018.18,2013-03-01,Ethiopian People Revolutionary Party,Ethiopian People Revolutionary Party,"Rent, telephone, electricity, gas, internet, garbage, credit card payment, misc.",,http://www.fara.gov/docs/4789-Supplemental-Statement-20130530-18.pdf,110225
5097.00,2013-04-01,Ethiopian People Revolutionary Party,Ethiopian People Revolutionary Party,"Rent, telephone, electricity, garbage, internet, security, credit card payment, misc.",,http://www.fara.gov/docs/4789-Supplemental-Statement-20130530-18.pdf,110226
1530.00,01/31/13*,Pottawatomi Nation (Canada Keewatinosagiganing Pottawatomi),Native American Rights Fund,,,http://www.fara.gov/docs/4832-Supplemental-Statement-20130301-17.pdf,111387
2825.04,02/28/13*,Comission Nacional de Zonas Francas (Nicaragua),"Samuels International Associates, Inc.",office expenses,,http://www.fara.gov/docs/4848-Supplemental-Statement-20130329-16.pdf,110392
1776237.86,10/30/12*,The Republic of Vanuatu,Office of Deputy Commissioner of Maritime Affairs,,,http://www.fara.gov/docs/4860-Supplemental-Statement-20130528-22.pdf,110521
65000.00,01/31/13*,Visitsweden (Former Sverigesrese & Turistrad),Visitsweden (Former Swedish Travel & Tourism Counc,,,http://www.fara.gov/docs/4885-Supplemental-Statement-20130226-17.pdf,110680
7500.00,01/31/13*,Visitsweden (Former Sverigesrese & Turistrad),Visitsweden (Former Swedish Travel & Tourism Counc,,,http://www.fara.gov/docs/4885-Supplemental-Statement-20130226-17.pdf,110681
70000.00,01/31/13*,Visitsweden (Former Sverigesrese & Turistrad),Visitsweden (Former Swedish Travel & Tourism Counc,,,http://www.fara.gov/docs/4885-Supplemental-Statement-20130226-17.pdf,110682
145000.00,01/31/13*,Visitsweden (Former Sverigesrese & Turistrad),Visitsweden (Former Swedish Travel & Tourism Counc,,,http://www.fara.gov/docs/4885-Supplemental-Statement-20130226-17.pdf,110683
262500.00,01/31/13*,Visitsweden (Former Sverigesrese & Turistrad),Visitsweden (Former Swedish Travel & Tourism Counc,,,http://www.fara.gov/docs/4885-Supplemental-Statement-20130226-17.pdf,110684
1461657.00,2011-04-30,Federacion Nacional De Cafeteros De Colombia,"Colombian Coffee Federation, Inc.","During this period, CCF disbursed $1,461,657 in pursuit of its operations in the United States. As noted in response to Item 11, except as noted, all disbursements were for commercial activities, not political activities as defined under FARA",,http://www.fara.gov/docs/4909-Supplemental-Statement-20110801-13.pdf,109046
1289050.00,04/30/13*,Federacion Nacional De Cafeteros De Colombia,"Colombian Coffee Federation, Inc.",,,http://www.fara.gov/docs/4909-Supplemental-Statement-20130528-17.pdf,110522
305.00,01/31/13*,China Shipping (Group) Company,Blank Rome LLP,Fara fee,,http://www.fara.gov/docs/4929-Supplemental-Statement-20130227-15.pdf,110661
1412.68,07/31/11*,China Shipping (Group) Company,Blank Rome LLP,,,http://www.fara.gov/docs/4929-Supplemental-Statement-20130315-16.pdf,110907
589434.61,12/31/12*,Austrian Tourist Office in Vienna,Austrian Tourist Office Inc,,,http://www.fara.gov/docs/495-Supplemental-Statement-20130207-19.pdf,111008
91.68,02/28/13*,International Bank of Azerbaijan,"JWI, LLC dba Jefferson Waterman International",Meals and entertainment,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111361
169.23,02/28/13*,International Bank of Azerbaijan,"JWI, LLC dba Jefferson Waterman International",Telephone,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111362
35077.00,02/28/13*,International Bank of Azerbaijan,"JWI, LLC dba Jefferson Waterman International",Travel and transportation,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111363
1014.87,02/28/13*,International Bank of Azerbaijan,"JWI, LLC dba Jefferson Waterman International",Mews Media Subscriptions,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111364
305.00,02/28/13*,International Bank of Azerbaijan,"JWI, LLC dba Jefferson Waterman International",FARA,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111365
2147.98,02/28/13*,Government of Cote d'Ivoire,"JWI, LLC dba Jefferson Waterman International",Travel &Transpprtation:,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111366
32495.00,02/28/13*,Government of Cote d'Ivoire,"JWI, LLC dba Jefferson Waterman International",Consulting Fees:,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111367
305.00,02/28/13*,Government of Cote d'Ivoire,"JWI, LLC dba Jefferson Waterman International",FARA,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111368
856.07,02/28/13*,Government of the Republic of The Gambia,"JWI, LLC dba Jefferson Waterman International",Meals & Entertainment,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111369
21732.95,02/28/13*,Government of the Republic of The Gambia,"JWI, LLC dba Jefferson Waterman International",Website / Online Media,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111370
305.00,02/28/13*,Government of the Republic of The Gambia,"JWI, LLC dba Jefferson Waterman International",FARA,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111371
58611.55,02/28/13*,Government of the Republic of The Gambia,"JWI, LLC dba Jefferson Waterman International",Travel and transportation,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111372
33.54,02/28/13*,Embassy of the Republic of Korea to the United States,"JWI, LLC dba Jefferson Waterman International",Courier services,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111373
383.34,02/28/13*,Embassy of the Republic of Korea to the United States,"JWI, LLC dba Jefferson Waterman International",Meals and entertainment,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111374
115.00,02/28/13*,Embassy of the Republic of Korea to the United States,"JWI, LLC dba Jefferson Waterman International",travel and transportation,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111375
305.00,02/28/13*,Embassy of the Republic of Korea to the United States,"JWI, LLC dba Jefferson Waterman International",FARA,,http://www.fara.gov/docs/4990-Supplemental-Statement-20130401-16.pdf,111376
305.00,2012-12-31,The Federated States of Micronesia,David M. Staton,FARA,,http://www.fara.gov/docs/5002-Supplemental-Statement-20130423-17.pdf,110783
16344.96,04/30/13*,Sinn Fein,Friends Of Sinn Fein,General and Administrative,,http://www.fara.gov/docs/5006-Supplemental-Statement-20130531-18.pdf,109781
10776.20,04/30/13*,Sinn Fein,Friends Of Sinn Fein,Facilities Rent,,http://www.fara.gov/docs/5006-Supplemental-Statement-20130531-18.pdf,109783
113192.44,04/30/13*,Sinn Fein,Friends Of Sinn Fein,Fundraising Event Expenses,,http://www.fara.gov/docs/5006-Supplemental-Statement-20130531-18.pdf,109784
49328.97,04/30/13*,Sinn Fein,Friends Of Sinn Fein,Disbursements to or on behalf of Sinn Fein,,http://www.fara.gov/docs/5006-Supplemental-Statement-20130531-18.pdf,109785
20237.19,04/30/13*,Sinn Fein,Friends Of Sinn Fein,Payroll,,http://www.fara.gov/docs/5006-Supplemental-Statement-20130531-18.pdf,109786
6450.00,04/30/13*,Sinn Fein,Friends Of Sinn Fein,Professional Services,,http://www.fara.gov/docs/5006-Supplemental-Statement-20130531-18.pdf,109787
38.63,04/30/13*,Sinn Fein,Friends Of Sinn Fein,Taxes,,http://www.fara.gov/docs/5006-Supplemental-Statement-20130531-18.pdf,109788
42118.12,04/30/13*,Sinn Fein,Friends Of Sinn Fein,Travel related expenses,,http://www.fara.gov/docs/5006-Supplemental-Statement-20130531-18.pdf,109789
305.00,02/28/13*,Federal Economic Chamber of Commerce (Wirtschaftskammer Oesterreich),"Austrian Trade Commission in the USA, Southern Reg",,,http://www.fara.gov/docs/5041-Supplemental-Statement-20130326-18.pdf,110685
29082.93,02/28/13*,Federal Economic Chamber of Commerce (Wirtschaftskammer Oesterreich),"Austrian Trade Commission in the USA, Southern Reg",,,http://www.fara.gov/docs/5041-Supplemental-Statement-20130326-18.pdf,110686
5307.88,02/28/13*,Federal Economic Chamber of Commerce (Wirtschaftskammer Oesterreich),"Austrian Trade Commission in the USA, Southern Reg",,,http://www.fara.gov/docs/5041-Supplemental-Statement-20130326-18.pdf,110687
9773.01,2012-12-31,"The Republic of Iraq, acting through the Ministry of Finance",Cleary Gottlieb Steen & Hamilton LLP,General Office Expenses (includes duplicating; word processing; postage; phone charges; local transportation and meals; in-house messenger services; etc.),,http://www.fara.gov/docs/508-Supplemental-Statement-20130130-19.pdf,110247
388.01,2012-12-31,"The Republic of Iraq, acting through the Ministry of Finance",Cleary Gottlieb Steen & Hamilton LLP,"Courier Services(includes Federal Express, Network Courier, etc.)",,http://www.fara.gov/docs/508-Supplemental-Statement-20130130-19.pdf,110248
10949.92,2012-12-31,"The Republic of Iraq, acting through the Ministry of Finance",Cleary Gottlieb Steen & Hamilton LLP,Professional Services; Filing Fees; Transcripts; Publication,,http://www.fara.gov/docs/508-Supplemental-Statement-20130130-19.pdf,110249
22965.84,2012-12-31,"The Republic of Iraq, acting through the Ministry of Finance",Cleary Gottlieb Steen & Hamilton LLP,"Travel in connection with non-registrable activities (includes airline tickets, hotels, meals, etc.)",,http://www.fara.gov/docs/508-Supplemental-Statement-20130130-19.pdf,110250
301300.00,2012-07-12,"Czech Ministry of Foreign Affairs, Czech Centers Division",Czech Center New York,"Events, Office, Supplies, $301,300 Equipment, Insurance, Permits, Fees, Airfare, Accomodation, Services, Telecomunications, Utilities, Payroll",,http://www.fara.gov/docs/5115-Supplemental-Statement-20130130-17.pdf,110231
