Amount,Date,Recipient,Registrant,Contributing Lobbyist or PAC,Source,Record ID
250.00,2013-03-14,"Rep.  Chaka Fattah, office: House, agency: Congress; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27373
500.00,2013-03-14,"Rep.  John Barrow, office: House, agency: Congress; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27374
1000.00,2013-03-18,"Rep.  John Barrow, office: House, agency: Congress; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27375
500.00,2013-03-21,"Rep.  Hakeem Jeffries, office: House, agency: Congress; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27376
250.00,2013-04-09,"Rep.  Patrick Murphy, office: House, agency: Congress; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27377
1000.00,2013-04-15,"Sen.  Mark Begich, office: Senate, agency: Congress; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27378
500.00,2013-04-19,"Sen.  Mark Begich, office: Senate, agency: Congress; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27379
500.00,2013-04-23,"Rep.  Earl Blumenauer, office: House, agency: Congress; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27380
500.00,2013-04-23,"Common Ground, office: Sen. Tim Kaine, agency: Leadership PAC; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27381
500.00,2013-04-23,"Rep.  Bennie Thompson, office: House, agency: Congress; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27382
500.00,2013-04-25,"Rep.  George Butterfield, office: House, agency: Congress; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27383
500.00,2013-04-29,FRIENDS OF DOUG GANSLER; ,"Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27384
500.00,2013-05-02,"Rep.  Donald Payne, office: House, agency: Congress; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27385
500.00,2013-05-06,"Rep. Mike Thompsn, office: Rep. Mike Thompson, agency: House; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27386
500.00,2013-05-06,"Sen.  Mark Pryor, office: Senate, agency: Congress; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27387
500.00,2013-05-09,"Rep. Gerry Connolly, office: Rep. Gerald Connolly, agency: House; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27388
500.00,2013-05-16,"Rep.  Linda Snchez, office: House, agency: Congress; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27390
1000.00,2013-05-20,"DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE, office: Party; ","Heather Podesta + Partners, LLC",Patrice Willoughby,http://www.fara.gov/docs/6103-Supplemental-Statement-20130627-2.pdf,27391
500.00,2012-10-01,"Sen.  Roger Wicker, office: Senate, agency: Congress; ",Pearson & Associates,,http://www.fara.gov/docs/6129-Amendment-20130717-1.pdf,30080
500.00,2012-10-01,"Sen.  Kelly Ayotte, office: Senate, agency: Congress; ",Pearson & Associates,,http://www.fara.gov/docs/6129-Amendment-20130717-1.pdf,30081
500.00,2012-10-01,"Rep.  Cathy McMorris Rodgers, office: House, agency: Congress; ",Pearson & Associates,,http://www.fara.gov/docs/6129-Amendment-20130717-1.pdf,30082
500.00,2013-04-10,"Jobs, Growth & Freedom Fund; ","Peck, Madigan, Jones & Stewart, Inc",Peter Madigan,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24889
1000.00,2013-04-15,"Rep.  Billy Long, office: House, agency: Congress; ","Peck, Madigan, Jones & Stewart, Inc",Peter Madigan,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24890
2500.00,2013-04-17,"Sen.  Lindsey Graham, office: Senate, agency: Congress; ","Peck, Madigan, Jones & Stewart, Inc",Peter Madigan,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24891
1000.00,2013-05-08,"Sen.  Lamar Alexander, office: Senate, agency: Congress; ","Peck, Madigan, Jones & Stewart, Inc",Peter Madigan,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24892
500.00,2013-05-08,"Rep.  Bob Goodlatte, office: House, agency: Congress; ","Peck, Madigan, Jones & Stewart, Inc",Peter Madigan,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24893
500.00,2013-05-15,"Sen.  Mark Kirk, office: Senate, agency: Congress; ","Peck, Madigan, Jones & Stewart, Inc",Peter Madigan,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24894
2500.00,2013-05-20,"NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE, office: Party; ","Peck, Madigan, Jones & Stewart, Inc",Peter Madigan,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24895
1500.00,2013-05-22,"Heartland Values PAC, office: Sen. John Thune, agency: Leadership PAC; ","Peck, Madigan, Jones & Stewart, Inc",Peter Madigan,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24896
1000.00,2013-05-08,"Sen.  Lamar Alexander, office: Senate, agency: Congress; ","Peck, Madigan, Jones & Stewart, Inc",Justin McCarthy,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24897
500.00,2013-05-07,"candidate for Senate, DE Chris Coons; ","Peck, Madigan, Jones & Stewart, Inc",Joseph Jonathon Jones,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24898
912.00,2013-05-07,Candidate for AZ Governor Fred Duval; ,"Peck, Madigan, Jones & Stewart, Inc",Joseph Jonathon Jones,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24899
750.00,2013-05-01,"NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE, office: Party; ","Peck, Madigan, Jones & Stewart, Inc",Jeffrey Shapiro,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24900
1500.00,2013-05-01,"Sen.  Marco Rubio, office: Senate, agency: Congress; ","Peck, Madigan, Jones & Stewart, Inc",Jeffrey Shapiro,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24901
500.00,2013-05-31,"NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE, office: Party; ","Peck, Madigan, Jones & Stewart, Inc",Jeffrey Shapiro,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24902
500.00,2013-05-31,"Heartland Values PAC, office: Sen. John Thune, agency: Leadership PAC; ","Peck, Madigan, Jones & Stewart, Inc",Jeffrey Shapiro,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24903
500.00,2013-05-31,"Rep.  John Kline, office: House, agency: Congress; ","Peck, Madigan, Jones & Stewart, Inc",Jeffrey Shapiro,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24904
100.00,2013-06-03,Candidate for NE Senate Shane Osborn; ,"Peck, Madigan, Jones & Stewart, Inc",Jeffrey Shapiro,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24906
600.00,2013-05-13,"BEAU BIDEN COMMITTEE, DELAWARE ATTORNEY GENERAL, office: Biden, Beau; ","Peck, Madigan, Jones & Stewart, Inc",John Michael Gonzalez,http://www.fara.gov/docs/6172-Registration-Statement-20130610-1.pdf,24907
500.00,2013-01-16,"Rep.  Mac Thornberry, office: House, agency: Congress; ",Paramount Strategies ,Mike Terry,http://www.fara.gov/docs/6174-Registration-Statement-20130710-1.pdf,24656
500.00,2013-03-21,"Congressman Mike Simpson, office: Rep. Michael Simpson, agency: House; ",Paramount Strategies ,Mike Terry,http://www.fara.gov/docs/6174-Registration-Statement-20130710-1.pdf,24657
100.00,2013-05-01,"Rep.  Jim Cooper, office: House, agency: Congress; ",Paramount Strategies ,Mike Terry,http://www.fara.gov/docs/6174-Registration-Statement-20130710-1.pdf,24658
1000.00,2013-05-01,"Sen.  Mark Pryor, office: Senate, agency: Congress; ",Paramount Strategies ,Mike Terry,http://www.fara.gov/docs/6174-Registration-Statement-20130710-1.pdf,24659
500.00,2013-05-10,"Common Ground, office: Sen. Tim Kaine, agency: Leadership PAC; ",Paramount Strategies ,Mike Terry,http://www.fara.gov/docs/6174-Registration-Statement-20130710-1.pdf,24660
1250.00,2013-06-10,"Rep.  Diane Black, office: House, agency: Congress; ",Paramount Strategies ,Mike Terry,http://www.fara.gov/docs/6174-Registration-Statement-20130710-1.pdf,24661
500.00,2013-07-30,"Rep.  Marcy Kaptur, office: House, agency: Congress; ",Paramount Strategies ,Congressman Lincoln Davis,http://www.fara.gov/docs/6174-Registration-Statement-20130710-1.pdf,24662
500.00,2013-03-20,"Rep. (NC) - who was accompanied by Kate Fox, Legislative assistant Mike McIntyre, office: Rep. Earl Pomeroy, agency: House; ",Paramount Strategies ,Congressman Lincoln Davis,http://www.fara.gov/docs/6174-Registration-Statement-20130710-1.pdf,24663
1000.00,2013-03-20,"Rep.  Tim Ryan, office: House, agency: Congress; ",Paramount Strategies ,Congressman Lincoln Davis,http://www.fara.gov/docs/6174-Registration-Statement-20130710-1.pdf,24664
500.00,2013-04-17,"Rep.  Marcy Kaptur, office: House, agency: Congress; ",Paramount Strategies ,Congressman Lincoln Davis,http://www.fara.gov/docs/6174-Registration-Statement-20130710-1.pdf,24665
1000.00,2013-05-08,"Rep.  Michael Michaud, office: House, agency: Congress; ",Paramount Strategies ,Congressman Lincoln Davis,http://www.fara.gov/docs/6174-Registration-Statement-20130710-1.pdf,24666
250.00,2013-05-20,"Rep.  Bruce Braley, office: House, agency: Congress; ",Paramount Strategies ,Congressman Lincoln Davis,http://www.fara.gov/docs/6174-Registration-Statement-20130710-1.pdf,24667
100.00,2013-05-29,"Rep.  Jim Cooper, office: House, agency: Congress; ",Paramount Strategies ,Beecher Frasier,http://www.fara.gov/docs/6174-Registration-Statement-20130710-1.pdf,24668
1500.00,2011-08-09,"Assemblymember, California State Senate, Sacramento, CA Felipe Fuentes; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27392
2000.00,2011-08-09,"Cedillo, agency: California Assembly; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27393
1500.00,2011-08-09,"YEE FOR SENATE, office: Yee, Leland; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27394
1500.00,2011-08-09,"LOU CORREA FOR STATE SENATE, office: Correa, Lou; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27395
1500.00,2011-08-09,Steinberg for Lieutenant Governor; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27396
1500.00,2011-08-09,"PEREZ, JOHN A. FOR ASSEMBLY, office: Non-Federal; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27397
1500.00,2011-08-09,Price for Senate 2014; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27398
1500.00,2011-08-09,"WRIGHT, ROD TAX PAYERS FOR; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27399
1500.00,2011-08-09,Bob Dutton for Assembly 2012; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27400
1000.00,2011-08-09,Adam Gray for Assembly; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27401
1500.00,2011-08-09,Alex Padilla; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27402
1500.00,2011-08-09,Connie Conway for Assembly 2012; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27403
1000.00,2011-08-09,Raul Bocanegra for Assembly 2012; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27404
700.00,2011-08-10,"CHARLES CALDERSON FOR ASSEMBLY 2010, office: Calderson, Charles; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27405
1250.00,2011-08-10,Taxpayers for Bob Huff for Senate; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27406
1000.00,2011-08-10,"HARKEY, DIANE FOR ASSEMBLY, office: Non-Federal; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27407
1500.00,2011-08-10,Perea for Assembly; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27408
1000.00,2011-08-10,Jim Beall for Senate 2012; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27409
1000.00,2011-08-10,Rich Gordon for Assembly 2012; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27410
1250.00,2011-08-10,Tim Donnelly for Assembly 2012; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27411
1000.00,2011-08-10,Jean Fuller for Senate 2014; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27412
1000.00,2011-08-10,Doug Lamalfa Committee Senate 2014; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27413
1000.00,2011-08-11,"DR. ED HERNANDEZ, OD DEMOCRAT FOR SENATE 2010, office: Hernandez, Ed; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27414
2500.00,2011-08-23,Asian American Education Institution; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27415
2500.00,2011-10-11,California Legislative Black Caucus Policy Institute; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27416
2500.00,2011-10-17,"CALIFORNIA REPUBLICAN PARTY, office: Party; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27417
5000.00,2011-10-17,"KAMALA HARRIS FOR ATTORNEY GENERAL, office: Harris, Kamala; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27418
1000.00,2011-11-17,"Sen.  Marco Rubio, office: Senate, agency: Congress; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27419
1000.00,2011-11-17,"FUENTES FOR ASSEMBLY 2010, office: Fuentes; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27420
1000.00,2011-11-17,Curt Hagman for Assembly 2012; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27421
1000.00,2011-11-17,"HARKEY, DIANE FOR ASSEMBLY, office: Non-Federal; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27422
1000.00,2011-11-17,"WALTERS, MIMI FRIENDS OF; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27423
1000.00,2011-11-17,Mike Eng for Senate 2014; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27424
1000.00,2011-11-17,Prosperity for California; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27425
1000.00,2011-11-21,"RON CALDERON FOR SENATE 2010, office: Calderon, Ron; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27426
1000.00,2011-11-21,"Rep.  Juan Vargas, office: House, agency: Congress; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27427
1000.00,2011-11-21,Toni Atkins for State Assembly 2012; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27428
2000.00,2011-11-22,"Cedillo, agency: California Assembly; ","PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27429
5000.00,2011-12-02,Greater Los Angeles African American Chamber of Commerce; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27430
1000.00,2011-12-21,Nora Campos for Assembly 2012; ,"PricewaterhouseCoopers LLP ('PwC LLP"")",,http://www.fara.gov/docs/6053-Supplemental-Statement-20130727-1.pdf,27431
250.00,2013-01-11,"Candidate Noah Gotbaum, agency: NY City Council Race; ","Africa - The African Travel Association, Inc. (""Africa Travel Association"")",,http://www.fara.gov/docs/5967-Supplemental-Statement-20130726-7.pdf,27640
400.00,2013-04-22,"Bill DeBlasio, agency: New York Mayor's Race; ","Africa - The African Travel Association, Inc. (""Africa Travel Association"")",,http://www.fara.gov/docs/5967-Supplemental-Statement-20130726-7.pdf,27641
2000.00,2013-01-15,"Rep.  Mac Thornberry, office: House, agency: Congress; ",Blank Rome Government Relations LLC,Blank Roman PAC,http://www.fara.gov/docs/6025-Supplemental-Statement-20130726-5.pdf,27642
1000.00,2013-01-29,"Sen.  Mark Pryor, office: Senate, agency: Congress; ",Blank Rome Government Relations LLC,Blank Roman PAC,http://www.fara.gov/docs/6025-Supplemental-Statement-20130726-5.pdf,27643
1000.00,2013-01-29,"Sen.  Jeanne Shaheen, office: Senate, agency: Congress; ",Blank Rome Government Relations LLC,Blank Roman PAC,http://www.fara.gov/docs/6025-Supplemental-Statement-20130726-5.pdf,27644
2500.00,2013-02-07,"Sen.  Max Baucus, office: Senate, agency: Congress; ",Blank Rome Government Relations LLC,Blank Roman PAC,http://www.fara.gov/docs/6025-Supplemental-Statement-20130726-5.pdf,27645
1000.00,2013-02-15,"Senator Chuck Grassley, office: Sen. Charles Grassley, agency: Senate; ",Blank Rome Government Relations LLC,Blank Roman PAC,http://www.fara.gov/docs/6025-Supplemental-Statement-20130726-5.pdf,27646
1000.00,2013-02-26,"Rep.  Tim Griffin, office: House, agency: Congress; ",Blank Rome Government Relations LLC,Blank Roman PAC,http://www.fara.gov/docs/6025-Supplemental-Statement-20130726-5.pdf,27647
1000.00,2013-03-04,"Rep.  Duncan Hunter, office: House, agency: Congress; ",Blank Rome Government Relations LLC,Blank Roman PAC,http://www.fara.gov/docs/6025-Supplemental-Statement-20130726-5.pdf,27648
1000.00,2013-03-05,"Senior Counsel Dan Coats, office: Rep. Solomon Ortiz, agency: House; ",Blank Rome Government Relations LLC,Blank Roman PAC,http://www.fara.gov/docs/6025-Supplemental-Statement-20130726-5.pdf,27649
