id,name,name-new,address,city,state,country,discription,Column,Column2,entered
366,"The Republic of Iraq, acting through the Ministry of Finance","The Republic of Iraq, acting through the Ministry of Finance",,,,Iraq,Registrant represented the Republic of Iraq with respect to the restructuring of its external indebtedness and participated in meetings and telephone conferences with representatives of the U.S. Department of the Treasury in connection with this representation.,227,347,TRUE
1943,"The Republic of Iraq, acting through the Ministry of Finance","The Republic of Iraq, acting through the Ministry of Finance",,,,Iraq,Registrant represented the Republic of Iraq with respect to the restructuring of its external indebtedness and participated in meetings and telephone conferencs with representatives of the U.S. Department of the Treasury and U.S. Department of State in connection with this representation.,1198,347,TRUE
1944,"The Republic of Iraq, acting through the Ministry of Finance","The Republic of Iraq, acting through the Ministry of Finance",,,,Iraq,Registrant represented the Republic of Iraq with respect to the restructuring of its external indebtedness and participated in meetings and telephone conferences with representatives of the U.S. Department of the Treasury and U.S. Department of State in connection with this representation.,1199,347,TRUE
1545,The Republic of Kenya,The Republic of Kenya,,,,Kenya,,975,459,TRUE
2047,The Republic of Kenya,The Republic of Kenya,,,,Kenya,"The European Union (EU) has assured the Kenya Government of support in its efforts to implement institutional reforms. The High Representative for Foreign Affairs and Security Policy of the European Union, Baroness Catherine Ashton, encouraged the government to remain steadfast on the reform agenda during a meeting with President Kibaki at Harambee House Wednesday. Baroness Ashton, who is also the Vice-President of the European Commission, welcomed the progress Kenya has made towards achieving a new constitution. On piracy in the Indian Ocean, the visiting European Union official commended Kenya for the role it has continued to play in reducing the menace.",1270,459,TRUE
365,"The Republic of Liberia, acting through the Minister of Finance","The Republic of Liberia, acting through the Minister of Finance",,,,Liberia,Registrant represented the Republic of Liberia with respect to the restructuring of its external indebtedness and participated in meetings and telephone conferences with representatives of the U.S. Department of the Treasury in connection with this representation.,227,384,TRUE
1500,The Republic of Panama,The Republic of Panama,,,,Panama,,947,270,TRUE
628,"The Republic of Panama, Embassy","The Republic of Panama, Embassy",,,,Panama,The Registrant contacted legislative and executive branch officials regarding U.S. trade policy toward Panama.,385,72,TRUE
629,"The Republic of Panama, Embassy","The Republic of Panama, Embassy",,,,Panama,The registrant contacted legislative and executive branch officials regarding U.S. trade policy toward Panama.,386,72,TRUE
566,The Republic of Uganda,The Republic of Uganda,,,,Uganda,Government Briefings on the Peace Process,336,565,TRUE
1171,The Republic of Uganda,The Republic of Uganda,,,,Uganda,,740,148,TRUE
1241,The Republic of Uganda,The Republic of Uganda,,,,Uganda,,788,148,TRUE
339,The Republic of Vanuatu,The Republic of Vanuatu,,,,Vanuatu,"The Office of Deputy Commissioner, c/o Vanuatu Maritime Services LTD, is responsible for the promotion of the Registration of Vessels under the Flag of Vanuatu. Part of our services are to contact individuals among of the shipping industry by letter, fax, phone, e-mail or visits to inform them of the Vanautu Ship Registry. We prepare official documents on behalf of the Vanuatu Government for ship owners and Financial Institutions.",211,152,TRUE
340,The Republic of Vanuatu,The Republic of Vanuatu,,,,Vanuatu,"The Office of Deputy Commissioner, c/o Vanuatu Maritime Services Limited, is responsible for the promotion of the Registration of Vessels under the Flag of Vanuatu. Part of our services are to contact individuals among of the shipping industry by letter, fax, phone, e-mail or visits to inform them of the Vanuatu Ship Registry, we prepare official documents on behalf of the Vanuatu Government for ship owners and Financial Institutions.",212,152,TRUE
1024,The Republic of Vanuatu,The Republic of Vanuatu,,,,Vanuatu,"The office of Deputy Commissioner, C/O Vanuatu Maritime Services Ltd, is responsible for the promotion of the Registration of Vessels under the Flag of Vanuatu. Part of our services are to contact individuals among of the shipping industry by letter, fax, phone, email or visits to inform them of Vanuatu ship Registry. We prepare official documents on behalf of the Vanuatu Government for ship owners and financial institutions",653,152,TRUE
1035,The Republic of Vanuatu,The Republic of Vanuatu,,,,Vanuatu,"The office of deputy Commissioner, c/c Vanuatu Maritime Services LTD, is responsible for the promotion of the registration of vessels under the Flag of Vanuatu. Part of our services is to contact individuals among the ship industry by letter, fax, phone, e-mail, or visits to inform them of Vanuatu ship registry. We prepare officials documents on behalf of the Vanuatu Government for ship owners and financial institutions.",663,152,TRUE
